date;price
2020-03-23 21:00:00;6436.64245088
2020-03-30 21:00:00;6430.60652809
2020-04-06 21:00:00;7273.64421075
2020-04-13 21:00:00;6843.28177662
2020-04-20 21:00:00;6879.78434985
2020-04-27 21:00:00;7796.97044056
2020-05-04 21:00:00;8912.8321603
2020-05-11 21:00:00;8610.38621232
2020-05-18 21:00:00;9727.06360375
2020-05-25 21:00:00;8909.58607327
2020-06-01 21:00:00;10162.9731448
2020-06-08 21:00:00;9774.35993635
2020-06-15 21:00:00;9454.26643056
2020-06-22 21:00:00;9644.07594221
2020-06-29 21:00:00;9185.58126105
2020-07-06 21:00:00;9349.16137441
2020-07-13 21:00:00;9238.7032275
2020-07-20 21:00:00;9162.51448207
2020-07-27 21:00:00;11017.4638476
2020-08-03 21:00:00;11246.2032469
2020-08-10 21:00:00;11881.64754
2020-08-17 21:00:00;12251.8959698
2020-08-24 21:00:00;11773.58935
2020-08-31 21:00:00;11679.3166637
2020-09-07 21:00:00;10369.3069685
2020-09-14 21:00:00;10677.7548513
2020-09-21 21:00:00;10459.6245084
2020-09-28 21:00:00;10709.65002191
2020-10-05 21:00:00;10796.30685484
2020-10-12 21:00:00;11548.71975926
2020-10-19 21:00:00;11745.97493298
2020-10-26 21:00:00;13075.24249433
2020-11-02 21:00:00;13550.450882
2020-11-09 21:00:00;15332.350373
2020-11-16 21:00:00;16685.69093058
2020-11-23 21:00:00;18365.01468531
2020-11-30 21:00:00;19633.77044727
2020-12-07 21:00:00;19191.52946283
2020-12-14 21:00:00;19246.91998427
2020-12-21 21:00:00;22794.03960022
2020-12-28 21:00:00;27081.80972919
2021-01-04 21:00:00;31977.04113228
2021-01-11 21:00:00;35516.36114084
2021-01-18 21:00:00;36642.23272357
2021-01-25 21:00:00;32358.6131737
2021-02-01 21:00:00;33533.20067102
2021-02-08 21:00:00;46184.99146609
2021-02-15 21:00:00;47944.45800728
2021-02-22 21:00:00;54204.92975578
2021-03-01 21:00:00;49612.10703748
2021-03-08 21:00:00;52272.96978194
2021-03-15 21:00:00;55840.78651437
2021-03-22 21:00:00;54511.66203198
2021-03-29 21:00:00;57750.13284273
2021-04-05 21:00:00;59171.93202224
2021-04-12 21:00:00;59890.01779033
2021-04-19 21:00:00;55681.79251074
2021-04-26 21:00:00;54030.30371848
2021-05-03 21:00:00;57214.17876121
2021-05-10 21:00:00;55847.24104211
2021-05-17 21:00:00;43488.05798819
2021-05-24 21:00:00;38795.7802497
2021-05-31 21:00:00;37293.79237447
2021-06-07 21:00:00;33589.52085635
2021-06-14 21:00:00;40427.16992116
2021-06-21 21:00:00;31622.37708528
2021-06-28 21:00:00;34475.55969665
2021-07-05 21:00:00;33723.50965515
2021-07-12 21:00:00;33125.46869395
2021-07-19 21:00:00;30838.28525375
2021-07-26 21:00:00;37276.03602972
2021-08-02 21:00:00;39178.40356586
2021-08-09 21:00:00;46280.84767425
2021-08-16 21:00:00;45936.45633673
2021-08-23 21:00:00;49562.34672915
2021-08-30 21:00:00;47024.34166315
2021-09-06 21:00:00;52660.47935083
2021-09-13 21:00:00;44960.04935902961
2021-09-20 21:00:00;43012.2344357601
2021-09-27 21:00:00;42200.89661383886
2021-10-04 21:00:00;49174.959615548825
2021-10-11 21:00:00;57526.83201141932
2021-10-18 21:00:00;62043.16583539526
2021-10-25 21:00:00;63032.76251241394
2021-11-01 21:00:00;60963.2541524674
2021-11-08 21:00:00;67549.73558078487
2021-11-15 21:00:00;63721.195194032895
2021-11-22 21:00:00;56304.55538766307
2021-11-29 21:00:00;57830.11381927063
2021-12-06 21:00:00;50581.83004951807
2021-12-13 21:00:00;46709.8224590995
2021-12-20 21:00:00;46886.077457385276
2021-12-27 21:00:00;50679.85937702978
